"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3240000","324000001020100001","2010-04-30","","01","영업/정상","0000","정상","","","","","02-484-5252","38","","","서울특별시 강동구 풍성로 145 (성내동)","05388","성내동물병원","2023-02-17 13:38:12","U","2023-05-26 08:48:36.0","","211256.072717383    ","447678.139475592    ","동물병원","","","000","0"
"3240000","324000001020130002","2013-03-08","","01","영업/정상","0000","정상","","","","","02-475-7501","0","","서울특별시 강동구 성내동 446-20 경도빌딩 ","서울특별시 강동구 성안로 16, 경도빌딩 1층 (성내동)","05407","석동물병원","2022-01-03 09:49:43","U","2022-01-05 02:40:00.0","","211389.755830781    ","447005.528012764    ","동물병원","","","000","0"
"3240000","324000001020130003","2013-05-08","","01","영업/정상","0000","정상","","","","","02-6497-7582","0","","서울특별시 강동구 명일동 345-20 연우빌딩 ","서울특별시 강동구 양재대로 1588 (명일동, 연우빌딩)","05295","미드미동물의료센터","2023-02-17 13:39:26","U","2023-02-19 02:40:00.0","","212626.759844797    ","449455.580401741    ","동물병원","","","000","0"
"3240000","324000001020140002","2014-04-29","","01","영업/정상","0000","정상","","","","","02-470-0030","0","","서울특별시 강동구 둔촌동 517-4 ","서울특별시 강동구 양재대로 1376 (둔촌동, 광안빌딩)","05372","Dr.주 동물병원","2023-02-17 13:39:59","U","2023-02-19 02:40:00.0","","212057.22936464     ","447407.746325186    ","동물병원","","","000","0"
"3240000","324000001020140003","2014-05-26","","01","영업/정상","0000","정상","","","","","02-477-1775","0","","","서울특별시 강동구 천호대로 1120 (길동)","134-814","내품에동물병원","2023-09-26 14:18:19","U","2023-09-29 02:40:00.0","","211917.625462989    ","448030.209207348    ","동물병원","","","000","0"
"3240000","324000001020150003","2015-05-18","","01","영업/정상","0000","정상","","","","","02-484-5502","0","","서울특별시 강동구 성내동 550-2번지 예원빌딩 ","서울특별시 강동구 성내로 36, 예원빌딩 (성내동)","05399","가람동물병원","2019-04-29 17:25:01","U","2019-05-01 02:40:00.0","","210908.71905633     ","447428.323394054    ","동물병원","","","000",""
"3240000","324000001020150004","2015-06-02","","01","영업/정상","0000","정상","","","","","02-6227-8275","68.1","","","서울특별시 강동구 동남로 877, 1층 106호 (명일동, 한화오벨리스크스위트)","05269","고덕24시 동물병원","2015-06-02 10:59:05","I","2018-08-31 23:59:59.0","","213698.007355762    ","449979.24410743     ","동물병원","","","000",""
"3240000","324000001020150005","2015-06-30","","01","영업/정상","0000","정상","","","","","02-442-8875","102.96","","","서울특별시 강동구 고덕로 110 (암사동)","05255","스마트동물병원 강동암사점","2015-07-24 14:52:56","I","2018-08-31 23:59:59.0","","212077.904303069    ","450259.570924364    ","동물병원","","","000",""
"3240000","324000001020230002","2023-09-25","","01","영업/정상","0000","정상","","","","","02-2135-8257","0","","서울특별시 강동구 상일동 226 ","서울특별시 강동구 구천면로 670, 2층 (상일동)","05282","상일 쓰담쓰담 동물병원","2024-02-19 10:23:21","U","2024-02-21 02:40:00.0","","215162.624131128    ","449857.296853071    ","동물병원","","","000","0"
"3240000","324000001020250001","2025-01-10","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강동구 상일동 513 고덕센트럴 IPARK ","서울특별시 강동구 고덕로80길 99, 제B동 1층 제B103호 (상일동, 고덕센트럴 IPARK)","05276","모여라동물병원","2025-01-10 15:42:05","I","2025-01-12 00:11:15.0","","214664.448707872    ","449988.903849666    ","동물병원","","","000","0"
"3240000","324000001020240006","2024-12-26","","01","영업/정상","0000","정상","","","","","02-475-7579","","","서울특별시 강동구 천호동 423-200 ","서울특별시 강동구 올림픽로78길 60, 2동 206호 (천호동)","05326","베베동물병원","2024-12-26 09:10:17","I","2024-12-28 00:11:27.0","","211150.812213612    ","448805.145144628    ","동물병원","","","000","0"
"3240000","324000001020190002","2019-10-21","","03","폐업","0002","폐업","2020-02-12","","","","","0","","서울특별시 강동구 성내동 386-55번지 ","서울특별시 강동구 양재대로101길 57, 101호 (성내동)","05374","온조 동물병원","2020-02-12 17:35:15","U","2020-02-14 02:40:00.0","","211827.517453029    ","447832.006145144    ","동물병원","","","000",""
"3240000","324000001020240005","2024-06-14","","03","폐업","0002","폐업","2024-06-14","","","","02-442-8287","","","서울특별시 강동구 암사동 462-3 서연빌딩 ","서울특별시 강동구 올림픽로 820, 서연빌딩 1층 (암사동)","05251","마리스동물의료센터","2024-06-21 17:05:47","U","2024-06-23 02:40:00.0","","211349.725354409    ","450207.018195483    ","동물병원","","","000","0"
"3240000","324000001020200002","2020-04-16","","03","폐업","0002","폐업","2022-04-07","","","","02-830-1494","100364","","서울특별시 강동구 고덕동 217 고덕그라시움아파트(상가1동) 307호","서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 3층 307호 (고덕동)","05224","동물병원 베를린","2022-04-07 15:33:12","U","2022-04-09 02:40:00.0","","214299.644266879    ","450637.954760292    ","동물병원","","","000","0"
"3240000","324000001020200004","2020-07-03","","03","폐업","0002","폐업","2022-10-12","","","","02-478-2208","0","","서울특별시 강동구 길동 402-10 102호","서울특별시 강동구 천호대로191길 6, 102호 (길동)","05350","양지가축동물병원","2022-11-30 10:10:01","U","2022-12-02 02:40:00.0","","212700.316125213    ","448138.401469213    ","동물병원","","","000","0"
"3240000","324000001020210004","2021-07-13","","03","폐업","0002","폐업","2024-06-07","","","","","","","서울특별시 강동구 둔촌동 99-7 2B호","서울특별시 강동구 진황도로61길 56, 2B호 (둔촌동)","05369","양지동물병원","2024-06-07 09:48:27","U","2024-06-09 02:40:00.0","","212844.152284222    ","447332.475328322    ","동물병원","","","000","0"
"3240000","324000001020060006","2006-09-29","","03","폐업","0002","폐업","2013-01-02","","","","479-2275","38.08","","서울특별시 강동구 성내동 410-43번지 102호 ","","","한나동물병원","2013-01-03 09:03:15","I","2018-08-31 23:59:59.0","","211758.933875127    ","447509.380024862    ","동물병원","","","000",""
"3240000","324000001020060007","2006-10-18","","03","폐업","0002","폐업","","","","","426-1475","61.97","","서울특별시 강동구 명일동 343-7번지 ","","","필립동물병원","2015-04-23 17:12:18","I","2018-08-31 23:59:59.0","","212812.958062523    ","449385.82250249     ","동물병원","","","000",""
"3240000","324000001020070003","2007-10-01","","03","폐업","0002","폐업","2020-02-08","","","","3428-4036","13.37","","","서울특별시 강동구 구천면로 428, 108호 (명일동, 센트로빌)","05292","펫클럽동물병원","2020-03-12 13:52:36","U","2020-03-14 02:40:00.0","","212845.87675862     ","449772.477083199    ","동물병원","","","000",""
"3240000","324000001020080002","2008-03-03","","03","폐업","0002","폐업","2009-02-17","","","","3427-5414","25.56","","서울특별시 강동구 명일동 329-1번지 A동 ","","","시이튼동물병원","2009-02-17 15:08:28","I","2018-08-31 23:59:59.0","","212967.326934145    ","449677.159165055    ","동물병원","","","000",""
"3240000","324000001020090001","2009-04-22","","03","폐업","0002","폐업","2010-06-10","","","","480-0075","55.12","","서울특별시 강동구 천호동 454-1   번지 이마트내 지하2층 ","","","펫프렌즈동물병원천호","2010-06-10 17:51:01","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3240000","324000001020090002","2009-06-08","","03","폐업","0002","폐업","2022-12-09","","","","02-427-1076","0","","서울특별시 강동구 상일동 223 주공아파트 60동 305호","서울특별시 강동구 구천면로 664 (상일동)","05282","Dr.베토벤동물병원","2022-12-13 16:11:12","U","2022-12-15 02:40:00.0","","215109.220020478    ","449847.552629304    ","동물병원","","","000","0"
"3240000","324000001020060004","2006-05-08","","03","폐업","0002","폐업","2006-06-08","","","","3428-4036","24.3","","서울특별시 강동구 명일동 327-1번지 ","","","신세대동물병원","2006-06-08 16:07:57","I","2018-08-31 23:59:59.0","","212845.87675862     ","449772.477083199    ","동물병원","","","000",""
"3240000","324000001020060005","2006-05-30","","03","폐업","0002","폐업","2016-06-15","","","","428-1161","45.7","","","서울특별시 강동구 고덕로62길 55 (명일동)","05269","주양동물병원","2016-06-15 16:48:42","I","2018-08-31 23:59:59.0","","213493.90717524     ","450038.847319845    ","동물병원","","","000",""
"3240000","324000001020050001","2005-01-21","","03","폐업","0002","폐업","2005-06-01","","","","3428-4036","12.1","","서울특별시 강동구 명일동 327-1번지 ","","","신세대동물병원","2005-06-01 10:55:38","I","2018-08-31 23:59:59.0","","212845.87675862     ","449772.477083199    ","동물병원","","","000",""
"3240000","324000001020050002","2005-02-28","","03","폐업","0002","폐업","2006-04-24","","","","484-5252","35.5","","서울특별시 강동구 성내동 509-5번지 ","","","성내동물병원","2006-04-24 18:00:27","I","2018-08-31 23:59:59.0","","211256.072717383    ","447678.139475592    ","동물병원","","","000",""
"3240000","324000001020050003","2005-05-06","","03","폐업","0002","폐업","2006-07-27","","","","441-8276","23.32","","서울특별시 강동구 암사동 495-18번지 ","","","Dr.심 동물병원","2006-07-27 09:58:45","I","2018-08-31 23:59:59.0","","211434.926612287    ","449658.3878271      ","동물병원","","","000",""
"3240000","324000001020050004","2005-05-16","","03","폐업","0002","폐업","2012-04-05","","","","427-7262","39.77","","서울특별시 강동구 명일동 249-1번지 ","","","왈왈동물병원","2012-04-05 17:02:02","I","2018-08-31 23:59:59.0","","213444.320901869    ","449650.975876515    ","동물병원","","","000",""
"3240000","324000001020050005","2005-06-04","","03","폐업","0002","폐업","2006-02-28","","","","3428-4036","24.3","","서울특별시 강동구 명일동 327-1번지 ","","","신세대동물병원","2006-03-15 13:31:48","I","2018-08-31 23:59:59.0","","212845.87675862     ","449772.477083199    ","동물병원","","","000",""
"3240000","324000001020050006","2005-06-10","","03","폐업","0002","폐업","2016-07-15","","","","476-7541~2","49.84","","","서울특별시 강동구 성안로 170, 104호 (길동, 에이치비골드빌)","05354","해맑은동물병원","2016-07-15 11:10:12","I","2018-08-31 23:59:59.0","","211954.944703269    ","448428.191227654    ","동물병원","","","000",""
"3240000","324000001020050008","2005-08-29","","03","폐업","0002","폐업","2006-08-31","","","","486-1002","76","","서울특별시 강동구 길동 367-6번지 명빌딩 3층 ","","","에코바이오동물병원","2006-09-14 16:44:24","I","2018-08-31 23:59:59.0","","212314.394218127    ","448529.427964722    ","동물병원","","","000",""
"3240000","324000001019880001","1988-10-17","","03","폐업","0002","폐업","2009-07-14","","","","3426-0342","26.4","","서울특별시 강동구 명일동 345-8번지 ","","","이진수동물병원","2009-07-14 11:40:30","I","2018-08-31 23:59:59.0","","212618.653947687    ","449389.320472752    ","동물병원","","","000",""
"3240000","324000001020080001","2008-01-31","","03","폐업","0002","폐업","2009-03-02","","","","483-0075","68.3","","서울특별시 강동구 천호동 454-1번지 이마트 지하2층 ","","","폭시펫동물병원","2009-03-02 11:35:32","I","2018-08-31 23:59:59.0","","211025.924972294    ","448495.189151526    ","동물병원","","","000",""
"3240000","324000001020050009","2005-09-27","","03","폐업","0002","폐업","2006-10-17","","","","426-1475","61.97","","서울특별시 강동구 명일동 343-7번지 ","","","에바다종합동물병원","2006-10-17 16:50:35","I","2018-08-31 23:59:59.0","","212812.958062523    ","449385.82250249     ","동물병원","","","000",""
"3240000","324000001020060001","2006-01-19","","03","폐업","0002","폐업","2006-05-25","","","","428-1161","45.7","","서울특별시 강동구 명일동 48번지 주양쇼핑 1026호 ","","","주양동물병원","2006-05-25 11:17:53","I","2018-08-31 23:59:59.0","","213493.90717524     ","450038.847319845    ","동물병원","","","000",""
"3240000","324000001020060002","2006-03-15","","03","폐업","0002","폐업","2006-04-28","","","","3428-4036","24.3","","서울특별시 강동구 명일동 327-1번지 ","","","신세대동물병원","2006-04-28 17:58:50","I","2018-08-31 23:59:59.0","","212845.87675862     ","449772.477083199    ","동물병원","","","000",""
"3240000","324000001020060003","2006-04-25","","03","폐업","0002","폐업","2009-11-03","","","","484-5252","35.5","","서울특별시 강동구 성내동 509-5번지 ","","","성내동물병원","2009-11-03 14:22:32","I","2018-08-31 23:59:59.0","","211256.072717383    ","447678.139475592    ","동물병원","","","000",""
"3240000","324000001020020002","2002-08-19","","03","폐업","0002","폐업","2007-10-12","","","","476-8275","0","","서울특별시 강동구 천호동 165-6번지 ","","","성심동물종합병원","2007-10-12 11:47:23","I","2018-08-31 23:59:59.0","","211611.169761155    ","448448.908317173    ","동물병원","","","000",""
